srcStateName,srcDistrictName,TRU,Country,StateCode,StateName,DistrictCode,DistrictName,TotalPopulation,TotalPopulationUrban,TotalPopulationRural,TotalPopulationMale,TotalPopulationMaleUrban,TotalPopulationMaleRural,TotalPopulationFemale,TotalPopulationFemaleUrban,TotalPopulationFemaleRural,NumberOfHouseholds,NumberOfHouseholdsUrban,NumberOfHouseholdsRural,LandAreaUrban,LandAreaRural,LandArea,LandAreaMappingError%,LandAreaUrbanMappingError%,LandAreaRuralMappingError%,TotalPopulationMappingError%,TotalPopulationUrbanMappingError%,TotalPopulationRuralMappingError%,TotalPopulationMaleMappingError%,TotalPopulationMaleUrbanMappingError%,TotalPopulationMaleRuralMappingError%,TotalPopulationFeMaleMappingError%,TotalPopulationFeMaleUrbanMappingError%,TotalPopulationFeMaleRuralMappingError%,NumberOfHouseholdsMappingError%,NumberOfHouseholdsUrbanMappingError%,NumberOfHouseholdsRuralMappingError%,NumberOfChildren,NumberOfParents,WeighingRatio_TotalPopulation,WeighingRatio_Percentage_TotalPopulation,WeighingRatio_TotalPopulationUrban,WeighingRatio_Percentage_TotalPopulationUrban,WeighingRatio_TotalPopulationRural,WeighingRatio_Percentage_TotalPopulationRural,WeighingRatio_TotalPopulationMale,WeighingRatio_Percentage_TotalPopulationMale,WeighingRatio_TotalPopulationMaleUrban,WeighingRatio_Percentage_TotalPopulationMaleUrban,WeighingRatio_TotalPopulationMaleRural,WeighingRatio_Percentage_TotalPopulationMaleRural,WeighingRatio_TotalPopulationFemale,WeighingRatio_Percentage_TotalPopulationFemale,WeighingRatio_TotalPopulationFemaleUrban,WeighingRatio_Percentage_TotalPopulationFemaleUrban,WeighingRatio_TotalPopulationFemaleRural,WeighingRatio_Percentage_TotalPopulationFemaleRural,WeighingRatio_NumberOfHouseholds,WeighingRatio_Percentage_NumberOfHouseholds,WeighingRatio_NumberOfHouseholdsUrban,WeighingRatio_Percentage_NumberOfHouseholdsUrban,WeighingRatio_NumberOfHouseholdsRural,WeighingRatio_Percentage_NumberOfHouseholdsRural,WeighingRatio_LandAreaUrban,WeighingRatio_Percentage_LandAreaUrban,WeighingRatio_LandAreaRural,WeighingRatio_Percentage_LandAreaRural,WeighingRatio_LandArea,WeighingRatio_Percentage_LandArea,srcYear,YearCode,Year
Tamil Nadu,Ramanathapuram,Total,India,33,TAMIL NADU,583,RAMANATHAPURAM,1353445,410699,942746,682658,208150,474508,670787,202549,468238,323905,95141,228764,19101.5,397677.62,416779.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2015-16,2015,"Financial Year (Apr - Mar), 2015"
Tamil Nadu,Ramanathapuram,Urban,India,33,TAMIL NADU,583,RAMANATHAPURAM,410699,,,208150,,,202549,,,95141,,,,,19101.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2015-16,2015,"Financial Year (Apr - Mar), 2015"
Tamil Nadu,Salem,Rural,India,33,TAMIL NADU,584,SALEM,1707934,,,883274,,,824660,,,452023,,,,,449302.84375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2015-16,2015,"Financial Year (Apr - Mar), 2015"
Tamil Nadu,Salem,Total,India,33,TAMIL NADU,584,SALEM,3482056,1774122,1707934,1781571,898297,883274,1700485,875825,824660,915967,463944,452023,67559,449302.84,516861.84375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2015-16,2015,"Financial Year (Apr - Mar), 2015"
Tamil Nadu,Salem,Urban,India,33,TAMIL NADU,584,SALEM,1774122,,,898297,,,875825,,,463944,,,,,67559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2015-16,2015,"Financial Year (Apr - Mar), 2015"
Tamil Nadu,Sivaganga,Rural,India,33,TAMIL NADU,585,SIVAGANGA,926256,,,462210,,,464046,,,234513,,,,,411933.28125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2015-16,2015,"Financial Year (Apr - Mar), 2015"
Tamil Nadu,Sivaganga,Total,India,33,TAMIL NADU,585,SIVAGANGA,1329536,403280,926256,663805,201595,462210,665731,201685,464046,336505,101992,234513,16432,411933.28,428365.28125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2015-16,2015,"Financial Year (Apr - Mar), 2015"
Tamil Nadu,Sivaganga,Urban,India,33,TAMIL NADU,585,SIVAGANGA,403280,,,201595,,,201685,,,101992,,,,,16432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2015-16,2015,"Financial Year (Apr - Mar), 2015"
Tamil Nadu,Thanjavur,Rural,India,33,TAMIL NADU,586,THANJAVUR,1554531,,,765177,,,789354,,,391202,,,,,312628.5625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2015-16,2015,"Financial Year (Apr - Mar), 2015"
Tamil Nadu,Thanjavur,Total,India,33,TAMIL NADU,586,THANJAVUR,2415455,860924,1554531,1187283,422106,765177,1228172,438818,789354,607796,216594,391202,37880,312628.56,350508.5625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2015-16,2015,"Financial Year (Apr - Mar), 2015"
Tamil Nadu,Thanjavur,Urban,India,33,TAMIL NADU,586,THANJAVUR,860924,,,422106,,,438818,,,216594,,,,,37880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2015-16,2015,"Financial Year (Apr - Mar), 2015"
Tamil Nadu,The Nilgiris,Rural,India,33,TAMIL NADU,587,THE NILGIRIS,299739,,,145909,,,153830,,,83021,,,,,185952.609375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2015-16,2015,"Financial Year (Apr - Mar), 2015"
Tamil Nadu,The Nilgiris,Total,India,33,TAMIL NADU,587,THE NILGIRIS,724718,424979,299739,355469,209560,145909,369249,215419,153830,196449,113428,83021,56453,185952.61,242405.603515625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2015-16,2015,"Financial Year (Apr - Mar), 2015"
Tamil Nadu,The Nilgiris,Urban,India,33,TAMIL NADU,587,THE NILGIRIS,424979,,,209560,,,215419,,,113428,,,,,56453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2015-16,2015,"Financial Year (Apr - Mar), 2015"
Tamil Nadu,Theni,Rural,India,33,TAMIL NADU,588,THENI,575418,,,290880,,,284538,,,156719,,,,,225192.78125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2015-16,2015,"Financial Year (Apr - Mar), 2015"
Tamil Nadu,Theni,Total,India,33,TAMIL NADU,588,THENI,1242352,666934,575418,623775,332895,290880,618577,334039,284538,337649,180930,156719,32218,225192.78,257410.78125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2015-16,2015,"Financial Year (Apr - Mar), 2015"
Tamil Nadu,Theni,Urban,India,33,TAMIL NADU,588,THENI,666934,,,332895,,,334039,,,180930,,,,,32218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2015-16,2015,"Financial Year (Apr - Mar), 2015"
Tamil Nadu,Thiruvallur,Rural,India,33,TAMIL NADU,589,THIRUVALLUR,1288273,,,644749,,,643524,,,328731,,,,,287312.53125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2015-16,2015,"Financial Year (Apr - Mar), 2015"
Tamil Nadu,Thiruvallur,Total,India,33,TAMIL NADU,589,THIRUVALLUR,2353382,1065109,1288273,1182114,537365,644749,1171268,527744,643524,596667,267936,328731,37157,287312.53,324469.53125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2015-16,2015,"Financial Year (Apr - Mar), 2015"
Tamil Nadu,Thiruvallur,Urban,India,33,TAMIL NADU,589,THIRUVALLUR,1065109,,,537365,,,527744,,,267936,,,,,37157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2015-16,2015,"Financial Year (Apr - Mar), 2015"
Tamil Nadu,Thiruvarur,Rural,India,33,TAMIL NADU,590,THIRUVARUR,1006482,,,499954,,,506528,,,261999,,,,,217084.609375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2015-16,2015,"Financial Year (Apr - Mar), 2015"
Tamil Nadu,Thiruvarur,Total,India,33,TAMIL NADU,590,THIRUVARUR,1264277,257795,1006482,626693,126739,499954,637584,131056,506528,327219,65220,261999,10260,217084.61,227344.609375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2015-16,2015,"Financial Year (Apr - Mar), 2015"
Tamil Nadu,Thiruvarur,Urban,India,33,TAMIL NADU,590,THIRUVARUR,257795,,,126739,,,131056,,,65220,,,,,10260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2015-16,2015,"Financial Year (Apr - Mar), 2015"
Tamil Nadu,Thoothukkudi,Rural,India,33,TAMIL NADU,594,TUTICORIN,851528,,,419622,,,431906,,,228948,,,,,417370.65625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2015-16,2015,"Financial Year (Apr - Mar), 2015"
Tamil Nadu,Thoothukkudi,Total,India,33,TAMIL NADU,594,TUTICORIN,1728330,876802,851528,854282,434660,419622,874048,442142,431906,455509,226561,228948,41480,417370.66,458850.65625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2015-16,2015,"Financial Year (Apr - Mar), 2015"
Tamil Nadu,Thoothukkudi,Urban,India,33,TAMIL NADU,594,TUTICORIN,876802,,,434660,,,442142,,,226561,,,,,41480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2015-16,2015,"Financial Year (Apr - Mar), 2015"
Tamil Nadu,Tiruchirappalli,Rural,India,33,TAMIL NADU,591,TIRUCHIRAPPALLI,1384257,,,688552,,,695705,,,357244,,,,,402251.46875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2015-16,2015,"Financial Year (Apr - Mar), 2015"
Tamil Nadu,Tiruchirappalli,Total,India,33,TAMIL NADU,591,TIRUCHIRAPPALLI,2722290,1338033,1384257,1352284,663732,688552,1370006,674301,695705,698404,341160,357244,46626.5,402251.47,448877.96875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2015-16,2015,"Financial Year (Apr - Mar), 2015"
Tamil Nadu,Tiruchirappalli,Urban,India,33,TAMIL NADU,591,TIRUCHIRAPPALLI,1338033,,,663732,,,674301,,,341160,,,,,46626.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2015-16,2015,"Financial Year (Apr - Mar), 2015"
Tamil Nadu,Tirunelveli,Rural,India,33,TAMIL NADU,592,TIRUNELVELI,729967,,,360114,,,369853,,,192478,,,,,299204.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2015-16,2015,"Financial Year (Apr - Mar), 2015"
Tamil Nadu,Tirunelveli,Total,India,33,TAMIL NADU,592,TIRUNELVELI,1646483,916516,729967,811604,451490,360114,834879,465026,369853,431180,238702,192478,60658,299204.12,359862.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2015-16,2015,"Financial Year (Apr - Mar), 2015"
Tamil Nadu,Tirunelveli,Urban,India,33,TAMIL NADU,592,TIRUNELVELI,916516,,,451490,,,465026,,,238702,,,,,60658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2015-16,2015,"Financial Year (Apr - Mar), 2015"
Tamil Nadu,Tiruppur,Rural,India,33,TAMIL NADU,634,TIRUPPUR,955814,,,478269,,,477545,,,282498,,,,,394134.5625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2015-16,2015,"Financial Year (Apr - Mar), 2015"
Tamil Nadu,Tiruppur,Total,India,33,TAMIL NADU,634,TIRUPPUR,2476925,1521111,955814,1245119,766850,478269,1231806,754261,477545,711521,429023,282498,83253,394134.56,477387.5625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2015-16,2015,"Financial Year (Apr - Mar), 2015"
Tamil Nadu,Tiruppur,Urban,India,33,TAMIL NADU,634,TIRUPPUR,1521111,,,766850,,,754261,,,429023,,,,,83253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2015-16,2015,"Financial Year (Apr - Mar), 2015"
Tamil Nadu,Tiruvannamalai,Rural,India,33,TAMIL NADU,593,TIRUVANNAMALAI,1969930,,,989726,,,980204,,,472689,,,,,538216.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2015-16,2015,"Financial Year (Apr - Mar), 2015"
Tamil Nadu,Tiruvannamalai,Total,India,33,TAMIL NADU,593,TIRUVANNAMALAI,2464875,494945,1969930,1235889,246163,989726,1228986,248782,980204,588836,116147,472689,17432,538216.1,555648.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2015-16,2015,"Financial Year (Apr - Mar), 2015"
Tamil Nadu,Tiruvannamalai,Urban,India,33,TAMIL NADU,593,TIRUVANNAMALAI,494945,,,246163,,,248782,,,116147,,,,,17432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2015-16,2015,"Financial Year (Apr - Mar), 2015"
Tamil Nadu,Vellore,Rural,India,33,TAMIL NADU,595,VELLORE,783775,,,388472,,,395303,,,188522,,,,,226197.40625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2015-16,2015,"Financial Year (Apr - Mar), 2015"
Tamil Nadu,Vellore,Total,India,33,TAMIL NADU,595,VELLORE,1567466,783691,783775,777516,389044,388472,789950,394647,395303,369654,181132,188522,26162.2,226197.4,252359.60625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2015-16,2015,"Financial Year (Apr - Mar), 2015"
Tamil Nadu,Vellore,Urban,India,33,TAMIL NADU,595,VELLORE,783691,,,389044,,,394647,,,181132,,,,,26162.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2015-16,2015,"Financial Year (Apr - Mar), 2015"
Tamil Nadu,Viluppuram,Rural,India,33,TAMIL NADU,596,VILLUPURAM,1745984,,,878107,,,867877,,,407455,,,,,378368.53125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2015-16,2015,"Financial Year (Apr - Mar), 2015"
Tamil Nadu,Viluppuram,Total,India,33,TAMIL NADU,596,VILLUPURAM,2067687,321703,1745984,1038649,160542,878107,1029038,161161,867877,482615,75160,407455,13173,378368.53,391541.53125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2015-16,2015,"Financial Year (Apr - Mar), 2015"
Tamil Nadu,Viluppuram,Urban,India,33,TAMIL NADU,596,VILLUPURAM,321703,,,160542,,,161161,,,75160,,,,,13173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2015-16,2015,"Financial Year (Apr - Mar), 2015"
Tamil Nadu,Virudhunagar,Rural,India,33,TAMIL NADU,597,VIRUDHUNAGAR,962062,,,480360,,,481702,,,265002,,,,,388354.34375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2015-16,2015,"Financial Year (Apr - Mar), 2015"
Tamil Nadu,Virudhunagar,Total,India,33,TAMIL NADU,597,VIRUDHUNAGAR,1942288,980226,962062,967709,487349,480360,974579,492877,481702,537748,272746,265002,44670,388354.34,433024.34375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2015-16,2015,"Financial Year (Apr - Mar), 2015"
Tamil Nadu,Virudhunagar,Urban,India,33,TAMIL NADU,597,VIRUDHUNAGAR,980226,,,487349,,,492877,,,272746,,,,,44670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2015-16,2015,"Financial Year (Apr - Mar), 2015"
Telangana,Adilabad,Rural,India,36,TELANGANA,501,ADILABAD,541226,,,271594,,,269632,,,119885,,,,,366286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2015-16,2015,"Financial Year (Apr - Mar), 2015"
Telangana,Adilabad,Total,India,36,TELANGANA,501,ADILABAD,708972,167746,541226,356407,84813,271594,352565,82933,269632,156683,36798,119885,4313,366286,370599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2015-16,2015,"Financial Year (Apr - Mar), 2015"
Telangana,Adilabad,Urban,India,36,TELANGANA,501,ADILABAD,167746,,,84813,,,82933,,,36798,,,,,4313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2015-16,2015,"Financial Year (Apr - Mar), 2015"
Telangana,Hyderabad,Rural,India,36,TELANGANA,507,HYDERABAD,0,,,0,,,0,,,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2015-16,2015,"Financial Year (Apr - Mar), 2015"
Telangana,Hyderabad,Total,India,36,TELANGANA,507,HYDERABAD,3943323,3943323,0,2018575,2018575,0,1924748,1924748,0,849051,849051,0,21699,0,21699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2015-16,2015,"Financial Year (Apr - Mar), 2015"
Telangana,Hyderabad,Urban,India,36,TELANGANA,507,HYDERABAD,3943323,,,2018575,,,1924748,,,849051,,,,,21699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2015-16,2015,"Financial Year (Apr - Mar), 2015"
Telangana,Karimnagar,Rural,India,36,TELANGANA,508,KARIMNAGAR,696727,,,348914,,,347813,,,183929,,,,,203853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2015-16,2015,"Financial Year (Apr - Mar), 2015"
Telangana,Karimnagar,Total,India,36,TELANGANA,508,KARIMNAGAR,1005711,308984,696727,504620,155706,348914,501091,153278,347813,258485,74556,183929,5843,203853,209696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2015-16,2015,"Financial Year (Apr - Mar), 2015"
Telangana,Karimnagar,Urban,India,36,TELANGANA,508,KARIMNAGAR,308984,,,155706,,,153278,,,74556,,,,,5843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2015-16,2015,"Financial Year (Apr - Mar), 2015"
Telangana,Khammam,Rural,India,36,TELANGANA,509,KHAMMAM,1084811,,,542500,,,542311,,,299650,,,,,422888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2015-16,2015,"Financial Year (Apr - Mar), 2015"
Telangana,Khammam,Total,India,36,TELANGANA,509,KHAMMAM,1401639,316828,1084811,699124,156624,542500,702515,160204,542311,382929,83279,299650,6150,422888,429038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2015-16,2015,"Financial Year (Apr - Mar), 2015"
Telangana,Khammam,Urban,India,36,TELANGANA,509,KHAMMAM,316828,,,156624,,,160204,,,83279,,,,,6150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2015-16,2015,"Financial Year (Apr - Mar), 2015"
Telangana,Mahbubnagar,Rural,India,36,TELANGANA,512,MAHABUBNAGAR,653452,,,328671,,,324781,,,135815,,,,,265063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2015-16,2015,"Financial Year (Apr - Mar), 2015"
Telangana,Mahbubnagar,Total,India,36,TELANGANA,512,MAHABUBNAGAR,919903,266451,653452,462870,134199,328671,457033,132252,324781,189631,53816,135815,11282,265063,276345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2015-16,2015,"Financial Year (Apr - Mar), 2015"
Telangana,Mahbubnagar,Urban,India,36,TELANGANA,512,MAHABUBNAGAR,266451,,,134199,,,132252,,,53816,,,,,11282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2015-16,2015,"Financial Year (Apr - Mar), 2015"
Telangana,Medak,Rural,India,36,TELANGANA,513,MEDAK,708574,,,350091,,,358483,,,156469,,,,,271706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2015-16,2015,"Financial Year (Apr - Mar), 2015"
Telangana,Medak,Total,India,36,TELANGANA,513,MEDAK,767428,58854,708574,378654,28563,350091,388774,30291,358483,168677,12208,156469,3510,271706,275216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2015-16,2015,"Financial Year (Apr - Mar), 2015"
